salary,season,team
687456,2007-08,Dallas Mavericks
1500000,2008-09,Dallas Mavericks
1657500,2009-10,Dallas Mavericks
1815000,2010-11,Dallas Mavericks
4300000,2011-12,Minnesota Timberwolves
4493500,2012-13,Minnesota Timberwolves
4687000,2013-14,Minnesota Timberwolves
1310286,2014-15,Dallas Mavericks
4000000,2015-16,Dallas Mavericks
4096950,2016-17,Dallas Mavericks
