turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2002-03,18,109,158,477,Northeastern University,388,901,44,85,1,28
,2003-04,19,150,180,538,Northeastern University,467,890,44,94,0,26
,2004-05,20,218,233,665,Northeastern University,556,996,53,129,0,30
,2005-06,21,244,209,610,Northeastern University,522,974,37,129,0,29
