turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
0,2010-11,19,1,1,2,Oregon State University,3,12,2,5,3,4
52,2011-12,20,41,66,188,Oregon State University,129,738,28,245,69,36
64,2012-13,21,46,105,272,Oregon State University,183,889,27,307,73,29
45,2013-14,22,28,66,178,Oregon State University,130,588,13,205,39,20
