turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
35,2008-09,18,12,62,164,Norfolk State University,126,,10,104,25,31
64,2009-10,19,27,145,345,Norfolk State University,264,849,16,261,51,30
68,2010-11,20,32,198,526,Norfolk State University,356,1050,18,355,110,32
95,2011-12,21,51,205,572,Norfolk State University,358,1125,25,372,97,36
