off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
65,52,.513,37,2012-13,22,ORL,101,232,197,638,C,144,regular,11,26,57
100,78,.501,78,2013-14,23,ORL,186,429,371,1188,C,264,regular,39,88,69
46,59,.517,55,2014-15,24,ORL,119,294,242,824,PF,153,regular,31,39,51
76,72,.485,61,2015-16,25,NYK,129,309,271,764,PF,174,regular,20,49,65
157,117,.523,76,2016-17,26,NYK,215,496,413,1229,C,282,regular,36,104,79
