turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2005-06,20,92,140,360,University of Illinois at Chicago,287,,32,235,19,31
,2006-07,21,82,179,493,University of Illinois at Chicago,382,,53,276,7,32
,2007-08,22,,278,710,Robert Morris University (IL),462,974,,291,,33
