off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
8,127,.449,36,2007-08,21,MIL,51,137,117,450,PG,50,regular,17,3,17
64,452,.449,152,2008-09,22,MIL,345,977,775,2173,PG,205,regular,83,7,79
58,258,.457,137,2009-10,23,MIN,253,674,555,1732,PG,156,regular,55,5,82
46,419,.468,178,2010-11,24,CLE,362,1075,776,2133,PG,209,regular,60,8,81
33,354,.466,141,2011-12,25,TOT,242,721,565,1707,PG,181,regular,44,3,64
19,212,.435,82,2011-12,25,CLE,141,430,354,1006,PG,108,regular,27,1,41
14,142,.519,59,2011-12,25,LAL,101,291,211,701,PG,73,regular,17,2,23
27,230,.433,104,2012-13,26,CHA,276,876,676,1652,SG,142,regular,48,7,61
38,340,.452,148,2013-14,27,TOT,330,1021,769,2214,PG,165,regular,49,9,83
22,206,.425,93,2013-14,27,CHA,190,578,465,1305,PG,95,regular,33,6,55
16,134,.493,55,2013-14,27,MIL,140,443,304,909,PG,70,regular,16,3,28
23,182,.403,86,2014-15,28,TOT,125,402,334,1188,PG,121,regular,29,0,64
13,96,.361,51,2014-15,28,SAC,63,196,183,642,PG,56,regular,13,0,36
10,86,.454,35,2014-15,28,WAS,62,206,151,546,PG,65,regular,16,0,28
25,239,.503,115,2015-16,29,WAS,280,810,592,1667,PG,178,regular,46,5,82
11,129,.420,46,2016-17,30,CHO,100,312,263,811,PG,62,regular,27,3,50
3,43,.395,22,2011-12,25,LAL,43,116,114,380,PG,33,playoffs,4,1,12
2,23,.443,10,2014-15,28,WAS,26,75,70,218,PG,22,playoffs,4,1,10
