turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2001-02,18,54,102,294,University of Kansas,207,773,34,123,12,37
,2002-03,19,75,240,603,University of Kansas,453,1246,34,185,31,38
,2003-04,20,114,184,511,University of Kansas,384,1046,35,164,19,33
,2004-05,21,79,145,404,University of Kansas,312,867,26,112,6,28
