salary,season,team
1000000,2012-13,Detroit Pistons
1045000,2013-14,Detroit Pistons
1090000,2014-15,Oklahoma City Thunder
5000000,2015-16,Oklahoma City Thunder
4837500,2016-17,Oklahoma City Thunder
