turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
80,1999-00,19,57,138,411,University of Kentucky,339,917,47,119,1,33
89,2000-01,20,80,210,577,University of Kentucky,444,1050,34,158,8,34
57,2001-02,21,79,129,371,University of Kentucky,327,878,31,137,2,32
78,2002-03,22,98,194,564,University of Kentucky,425,1068,42,138,4,36
