off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
42,104,.536,53,2007-08,27,ORL,241,711,588,2198,SG,224,regular,59,10,82
31,64,.481,41,2008-09,28,TOT,119,364,324,1272,SG,171,regular,43,4,65
15,31,.480,19,2008-09,28,ORL,63,189,175,787,SG,96,regular,23,2,36
16,33,.483,22,2008-09,28,MIL,56,175,149,485,SG,75,regular,20,2,29
25,95,.520,53,2009-10,29,SAS,120,347,298,1559,SF,151,regular,45,12,79
19,101,.550,41,2010-11,30,CHI,124,359,307,1461,SG,129,regular,38,9,82
5,3,.452,3,2011-12,31,NJN,8,21,21,94,SF,6,regular,2,0,5
16,76,.528,49,2012-13,32,BRK,108,311,284,1408,SG,104,regular,28,4,74
0,3,.750,1,2013-14,33,BOS,3,12,6,55,SG,3,regular,1,0,6
4,11,.478,7,2007-08,27,ORL,25,73,68,293,SG,38,playoffs,4,0,10
1,2,.250,2,2009-10,29,SAS,2,5,10,55,SF,5,playoffs,2,1,8
4,12,.587,7,2010-11,30,CHI,28,82,69,307,SG,16,playoffs,10,3,16
0,2,.000,1,2012-13,32,BRK,0,0,1,23,SG,2,playoffs,0,0,2
