Season,Lg,Team,W,L,W/L%,Finish,SRS,Pace,Rel_Pace,ORtg,Rel_ORtg,DRtg,Rel_DRtg,Playoffs,Coaches,Top WS,
2016-17,NBA,Oklahoma City Thunder,47,35,.573,2,1.14,97.8,1.4,108.3,-0.5,107.5,-1.3,Lost W. Conf. 1st Rnd.,B. Donovan (47-35),R. Westbrook (13.1),
2015-16,NBA,Oklahoma City Thunder,55,27,.671,1,7.09,96.7,0.9,113.1,6.7,105.6,-0.8,Lost W. Conf. Finals,B. Donovan (55-27),K. Durant (14.5),
2014-15,NBA,Oklahoma City Thunder,45,37,.549,2,2.47,95.7,1.8,107.8,2.2,105.5,-0.1,,S. Brooks (45-37),R. Westbrook (10.6),
2013-14,NBA,Oklahoma City Thunder,59,23,.720,1,6.66,95.4,1.5,110.5,3.8,103.9,-2.8,Lost W. Conf. Finals,S. Brooks (59-23),K. Durant (19.2),
2012-13,NBA,Oklahoma City Thunder,60,22,.732,1,9.15,93.3,1.3,112.4,6.5,102.6,-3.3,Lost W. Conf. Semis,S. Brooks (60-22),K. Durant (18.9),
2011-12,NBA,Oklahoma City Thunder,47,19,.712,1,6.44,93.0,1.7,109.8,5.2,103.2,-1.4,Lost Finals,S. Brooks (47-19),K. Durant (12.2),
2010-11,NBA,Oklahoma City Thunder,55,27,.671,1,3.81,92.7,0.6,111.2,3.9,107.2,-0.1,Lost W. Conf. Finals,S. Brooks (55-27),K. Durant (12.0),
2009-10,NBA,Oklahoma City Thunder,50,32,.610,4,3.55,93.1,0.4,108.3,0.7,104.6,-3.0,Lost W. Conf. 1st Rnd.,S. Brooks (50-32),K. Durant (16.1),
2008-09,NBA,Oklahoma City Thunder,23,59,.280,5,-6.04,93.6,1.9,102.9,-5.4,109.4,1.1,,P. Carlesimo (1-12), S. Brooks (22-47),K. Durant (7.9),
