Season,Lg,Team,W,L,W/L%,Finish,SRS,Pace,Rel_Pace,ORtg,Rel_ORtg,DRtg,Rel_DRtg,Playoffs,Coaches,Top WS,
2011-12,NBA,New Jersey Nets,22,44,.333,5,-6.37,90.1,-1.2,102.9,-1.7,109.6,5.0,,A. Johnson (22-44),K. Humphries (5.3),
2010-11,NBA,New Jersey Nets,24,58,.293,4,-6.28,89.9,-2.2,103.1,-4.2,109.9,2.6,,A. Johnson (24-58),B. Lopez (6.3),
2009-10,NBA,New Jersey Nets,12,70,.146,5,-8.93,91.4,-1.3,100.6,-7.0,110.5,2.9,,L. Frank (0-16), T. Barrise (0-2), K. Vandeweghe (12-52),B. Lopez (7.9),
2008-09,NBA,New Jersey Nets,34,48,.415,3,-2.31,89.9,-1.8,108.3,0.0,111.0,2.7,,L. Frank (34-48),V. Carter (7.5),
2007-08,NBA,New Jersey Nets,34,48,.415,4,-5.15,91.5,-0.9,104.0,-3.5,109.4,1.9,,L. Frank (34-48),V. Carter (7.7),
