salary,season,team
687456,2007-08,Cleveland Cavaliers
3700000,2008-09,Cleveland Cavaliers
4088500,2009-10,Cleveland Cavaliers
4015334,2010-11,Cleveland Cavaliers
4403834,2011-12,Cleveland Cavaliers
4792332,2012-13,Cleveland Cavaliers
