turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
21,1999-00,19,0,52,135,University of Tennessee,88,251,8,57,21,31
22,2000-01,20,17,63,193,University of Tennessee,122,435,9,83,51,33
51,2001-02,21,24,161,417,University of Tennessee,311,839,11,167,44,25
