salary,season,team
1709280,2008-09,Golden State Warriors
1837560,2009-10,Golden State Warriors
1965720,2010-11,Minnesota Timberwolves
2911231,2011-12,Minnesota Timberwolves
1674641,2012-13,Denver Nuggets
1750000,2013-14,Denver Nuggets
1825359,2014-15,Orlando Magic
