turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2001-02,18,43,196,619,Western Carolina University,405,913,51,133,10,28
,2002-03,19,43,161,546,Western Carolina University,380,759,33,91,12,24
,2003-04,20,47,208,673,Western Carolina University,439,843,50,130,8,27
