salary,season,team
3666666,2007-08,Detroit Pistons
3666667,2008-09,Detroit Pistons
3666666,2009-10,Toronto Raptors
5000000,2010-11,Toronto Raptors
5500000,2011-12,Toronto Raptors
6000000,2012-13,Toronto Raptors
6500000,2013-14,Toronto Raptors
7000000,2014-15,Toronto Raptors
12000000,2015-16,Boston Celtics
12000000,2016-17,Boston Celtics
