salary,season,team
1547760,2007-08,Philadelphia 76ers
1655760,2008-09,Minnesota Timberwolves
855189,2009-10,Philadelphia 76ers
377116,2010-11,Golden State Warriors
274756,2010-11,Memphis Grizzlies
