turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
57,2008-09,19,38,94,258,University of Kansas,190,,36,166,12,35
48,2009-10,20,37,174,459,University of Kansas,305,889,34,220,12,36
67,2010-11,21,62,240,654,University of Kansas,421,1076,32,290,24,38
