turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2006-07,19,12,71,189,University of Louisville,148,,21,121,14,32
80,2007-08,20,48,146,390,University of Louisville,307,,34,285,59,35
119,2008-09,21,119,202,525,University of Louisville,442,,38,322,51,37
