turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
103,2001-02,19,159,123,363,University of Alabama,327,1121,59,137,4,35
86,2002-03,20,112,160,475,University of Alabama,371,1038,36,113,5,29
