off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
86,74,.536,46,2011-12,26,NOH,140,319,261,1088,PF,179,regular,53,46,54
60,71,.551,47,2012-13,27,TOT,92,204,167,734,C,139,regular,22,17,55
40,59,.536,38,2012-13,27,ORL,67,153,125,571,C,100,regular,13,13,43
20,12,.595,9,2012-13,27,MIL,25,51,42,163,C,39,regular,9,4,12
42,28,.510,29,2013-14,28,ATL,52,112,102,429,C,83,regular,25,10,26
0,0,.500,0,2012-13,27,MIL,2,4,4,7,C,0,playoffs,0,0,3
