off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
98,32,.419,73,2007-08,22,SEA,184,432,439,1310,C,272,regular,35,42,72
42,16,.415,28,2008-09,23,TOT,73,162,176,559,C,116,regular,19,15,49
27,6,.407,15,2008-09,23,OKC,46,102,113,342,C,68,regular,16,5,22
15,10,.429,13,2008-09,23,DEN,27,60,63,217,C,48,regular,3,10,27
32,14,.535,23,2009-10,24,DEN,54,122,101,436,C,97,regular,10,13,36
62,44,.445,46,2010-11,25,NJN,129,273,290,893,C,150,regular,34,34,77
68,45,.421,38,2011-12,26,NJN,109,250,260,920,C,156,regular,21,23,59
33,16,.441,24,2012-13,27,ATL,48,108,110,352,C,79,regular,10,9,31
2,1,.222,1,2008-09,23,DEN,2,9,9,26,C,4,playoffs,0,1,10
2,1,.545,3,2009-10,24,DEN,6,13,11,45,C,9,playoffs,1,3,6
4,4,.519,3,2012-13,27,ATL,14,29,27,101,C,18,playoffs,1,4,6
