salary,season,team
1077120,2007-08,Seattle SuperSonics
1939893,2008-09,Denver Nuggets
884881,2009-10,Denver Nuggets
3250000,2010-11,New Jersey Nets
3250000,2011-12,New Jersey Nets
3500000,2012-13,Atlanta Hawks
