salary,season,team
1156320,2011-12,Oklahoma City Thunder
1243080,2012-13,Oklahoma City Thunder
1260360,2013-14,Oklahoma City Thunder
2204370,2014-15,Detroit Pistons
14000000,2015-16,Detroit Pistons
14956522,2016-17,Detroit Pistons
