off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
19,30,.381,37,2008-09,20,SAC,77,209,236,725,SF,67,regular,16,14,55
53,71,.504,93,2009-10,21,SAC,244,647,553,1630,SF,181,regular,41,53,76
49,48,.462,60,2010-11,22,SAC,156,400,386,1127,SF,98,regular,36,20,69
19,34,.453,32,2011-12,23,SAC,108,285,266,777,PF,114,regular,18,29,53
