turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
39,1996-97,18,108,151,377,Arizona State University,363,886,59,84,8,30
,1997-98,19,93,143,363,Arizona State University,331,,64,96,6,32
84,1998-99,20,93,206,568,Arizona State University,477,1106,61,147,3,30
72,1999-00,21,111,263,736,Arizona State University,623,1189,74,175,2,32
