turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
80,2014-15,20,133,125,379,Louisiana State University,293,1105,47,173,19,33
53,2015-16,21,120,118,368,Louisiana State University,284,952,32,153,13,33
