off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
4,11,.534,11,2016-17,22,POR,13,31,29,80,SG,10,regular,2,3,16
0,1,.750,0,2016-17,22,POR,1,3,2,7,SG,0,playoffs,0,0,2
