turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
29,2009-10,18,23,116,296,Bucknell University,251,745,9,148,65,30
58,2010-11,19,47,187,507,Bucknell University,362,944,14,248,67,34
72,2011-12,20,63,193,596,Bucknell University,384,1047,16,319,59,35
58,2012-13,21,78,227,637,Bucknell University,446,1079,17,378,80,34
