salary,season,team
427163,2007-08,Orlando Magic
711517,2008-09,Orlando Magic
5854000,2009-10,Orlando Magic
6322320,2010-11,Phoenix Suns
6790640,2011-12,Phoenix Suns
7258960,2012-13,Phoenix Suns
7727280,2013-14,Washington Wizards
10434782,2014-15,Washington Wizards
11217391,2015-16,Washington Wizards
12000000,2016-17,Washington Wizards
