salary,season,team
1361400,2010-11,San Antonio Spurs
1463520,2011-12,San Antonio Spurs
472427,2012-13,Houston Rockets
145749,2012-13,San Antonio Spurs
916099,2013-14,Philadelphia 76ers
1015421,2015-16,Sacramento Kings
