salary,season,team
4983480,2009-10,Los Angeles Clippers
5357280,2010-11,Los Angeles Clippers
5731080,2011-12,Los Angeles Clippers
7226892,2012-13,Los Angeles Clippers
16441500,2013-14,Los Angeles Clippers
17674612,2014-15,Los Angeles Clippers
18907725,2015-16,Los Angeles Clippers
20140838,2016-17,Los Angeles Clippers
