salary,season,team
550000,2008-09,Los Angeles Clippers
736420,2009-10,Los Angeles Clippers
854389,2010-11,Los Angeles Clippers
10079404,2011-12,Los Angeles Clippers
10532977,2012-13,Los Angeles Clippers
10986550,2013-14,Los Angeles Clippers
11440124,2014-15,Los Angeles Clippers
19500000,2015-16,Los Angeles Clippers
21165675,2016-17,Los Angeles Clippers
