salary,season,team
3480120,2011-12,Minnesota Timberwolves
3741120,2012-13,Minnesota Timberwolves
4002120,2013-14,Minnesota Timberwolves
5070686,2014-15,Minnesota Timberwolves
12365000,2015-16,Minnesota Timberwolves
13550000,2016-17,Minnesota Timberwolves
