salary,season,team
6883800,2007-08,Minnesota Timberwolves
1211197,2007-08,Dallas Mavericks
7375500,2008-09,Minnesota Timberwolves
928143,2008-09,Charlotte Bobcats
51976,2008-09,Denver Nuggets
1306455,2009-10,Portland Trail Blazers
1352181,2010-11,Miami Heat
1352181,2011-12,Miami Heat
