turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
93,1989-90,17,61,180,445,Louisiana State University,314,901,38,385,115,32
99,1990-91,18,45,312,774,Louisiana State University,497,881,41,411,140,28
103,1991-92,19,46,294,722,Louisiana State University,478,959,29,421,157,30
