turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
50,1992-93,18,59,72,225,Ohio State University,158,587,43,72,5,22
64,1993-94,19,107,108,329,Ohio State University,232,695,45,108,2,22
51,1995-96,21,88,117,337,University of Kentucky,230,700,61,122,7,36
32,1996-97,22,67,111,337,University of Kentucky,226,481,37,77,2,19
