turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
63,2009-10,19,70,69,187,University of California, Los Angeles,139,719,39,169,31,26
100,2010-11,20,93,144,421,University of California, Los Angeles,355,1154,29,238,67,33
