off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
242,95,.552,97,2007-08,24,NYK,341,876,618,2356,PF,482,regular,55,29,81
256,174,.549,150,2008-09,25,NYK,522,1293,951,2824,C,695,regular,80,22,81
228,295,.545,189,2009-10,26,NYK,686,1640,1258,3019,C,721,regular,85,40,81
217,233,.508,170,2010-11,27,GSW,496,1203,978,2634,PF,497,regular,74,31,73
171,162,.503,149,2011-12,28,GSW,464,1147,922,2121,PF,374,regular,54,22,57
218,279,.519,207,2012-13,29,GSW,602,1459,1160,2907,PF,668,regular,67,22,79
182,147,.523,152,2013-14,30,GSW,513,1257,981,2288,PF,461,regular,48,26,69
81,85,.511,49,2014-15,31,GSW,160,388,313,904,PF,176,regular,31,26,49
101,84,.531,66,2015-16,32,TOT,178,427,335,903,PF,204,regular,22,28,55
41,54,.453,38,2015-16,32,BOS,87,214,192,470,PF,89,regular,12,13,30
60,30,.636,28,2015-16,32,DAL,91,213,143,433,PF,115,regular,10,15,25
149,124,.590,82,2016-17,33,SAS,248,576,420,1477,PF,292,regular,31,40,79
6,5,.394,5,2012-13,29,GSW,13,30,33,65,PF,22,playoffs,3,1,6
24,18,.532,17,2013-14,30,GSW,41,97,77,217,PF,40,playoffs,4,0,7
11,8,.400,2,2014-15,31,GSW,16,40,40,107,PF,23,playoffs,3,2,13
1,1,.750,0,2015-16,32,DAL,6,12,8,33,PF,5,playoffs,0,0,2
20,11,.521,6,2016-17,33,SAS,25,61,48,245,PF,37,playoffs,4,5,15
