salary,season,team
2873520,2008-09,New York Knicks
3089040,2009-10,New York Knicks
3304560,2010-11,Denver Nuggets
4190182,2011-12,Denver Nuggets
9439000,2012-13,Denver Nuggets
10146925,2013-14,Denver Nuggets
10854850,2014-15,Denver Nuggets
14000000,2015-16,Denver Nuggets
15050000,2016-17,Denver Nuggets
