turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2003-04,18,24,57,172,University of Missouri,153,557,14,58,2,28
,2004-05,19,66,121,344,University of Missouri,333,927,22,87,1,33
,2005-06,20,45,186,551,University of Missouri,434,957,27,90,0,28
