turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2004-05,19,3,30,70,University of Kansas,56,,3,63,17,27
,2005-06,20,12,104,269,University of Kansas,185,,18,176,36,33
,2006-07,21,17,88,207,University of Kansas,166,,12,133,48,35
32,2007-08,22,12,109,284,University of Kansas,176,,17,154,49,40
