salary,season,team
16360094,2007-08,Washington Wizards
9923285,2008-09,Washington Wizards
11641095,2009-10,Cleveland Cavaliers
13358905,2010-11,Cleveland Cavaliers
15076715,2011-12,Cleveland Cavaliers
1352181,2012-13,Los Angeles Lakers
1399507,2013-14,Los Angeles Clippers
