turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2005-06,18,24,105,264,DePaul University,241,756,19,181,39,25
,2006-07,19,48,194,497,DePaul University,431,1078,22,235,47,34
