off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
38,33,.457,27,2007-08,20,NYK,106,255,242,685,SF,89,regular,15,16,35
91,170,.481,139,2008-09,21,NYK,455,1184,1054,2735,SF,354,regular,71,75,82
93,138,.502,108,2009-10,22,NYK,412,993,860,2320,SG,255,regular,46,49,65
75,120,.509,104,2010-11,23,TOT,429,1100,953,2401,SF,333,regular,48,94,72
62,86,.521,67,2010-11,23,NYK,328,838,712,1759,SF,241,regular,34,70,51
13,34,.473,37,2010-11,23,DEN,101,262,241,642,SF,92,regular,14,24,21
6,17,.411,18,2011-12,24,DEN,31,75,79,215,SF,35,regular,6,6,8
45,58,.519,60,2012-13,25,DEN,210,560,455,1079,PF,173,regular,45,12,43
58,114,.499,79,2013-14,26,DEN,307,846,738,1927,SF,236,regular,46,31,62
96,134,.500,110,2014-15,27,DEN,418,1085,975,2471,SF,379,regular,58,29,78
103,141,.520,114,2016-17,29,DEN,433,1117,939,2197,SF,357,regular,51,30,71
2,2,.293,4,2010-11,23,DEN,8,24,29,115,SF,20,playoffs,3,4,5
5,8,.414,7,2012-13,25,DEN,27,72,76,205,PF,28,playoffs,8,3,6
