turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
75,2009-10,18,29,65,199,Oregon State University,127,611,43,64,3,32
74,2010-11,19,63,117,427,Oregon State University,268,877,85,92,6,30
102,2011-12,20,101,198,645,Oregon State University,440,1245,91,138,15,36
