salary,season,team
1645440,2010-11,Portland Trail Blazers
1768800,2011-12,Portland Trail Blazers
1892280,2012-13,Portland Trail Blazers
981084,2014-15,New Orleans Pelicans
1100000,2015-16,New Orleans Pelicans
1227000,2016-17,Miami Heat
