salary,season,team
15500000,2007-08,Cleveland Cavaliers
14500000,2008-09,Cleveland Cavaliers
1306445,2009-10,Detroit Pistons
2080000,2010-11,Detroit Pistons
2246400,2011-12,Detroit Pistons
