salary,season,team
972720,2007-08,Houston Rockets
1045560,2008-09,Houston Rockets
1118520,2009-10,Houston Rockets
2016692,2010-11,Phoenix Suns
3250000,2012-13,Sacramento Kings
3396250,2013-14,Sacramento Kings
1027424,2013-14,Houston Rockets
1145685,2014-15,Chicago Bulls
2000000,2015-16,Chicago Bulls
2700000,2016-17,Indiana Pacers
