salary,season,team
6750000,2007-08,Dallas Mavericks
7000000,2008-09,Dallas Mavericks
2000000,2009-10,Memphis Grizzlies
668598,2009-10,Milwaukee Bucks
222712,2010-11,Miami Heat
1352181,2011-12,Atlanta Hawks
1352181,2012-13,Brooklyn Nets
