turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2003-04,19,21,49,138,Kansas State University,124,377,4,60,0,20
,2004-05,20,53,112,305,Kansas State University,239,831,25,139,3,29
,2005-06,21,52,161,504,Kansas State University,341,919,27,186,6,28
,2006-07,22,45,197,599,Kansas State University,428,963,24,155,8,35
