turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
51,2000-01,18,6,105,273,Central Michigan University,183,520,14,135,45,28
69,2001-02,19,22,97,283,Central Michigan University,158,604,9,199,39,24
137,2002-03,20,37,244,694,Central Michigan University,392,1055,19,373,98,31
