turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2006-07,19,42,101,301,University of Colorado,252,,19,93,9,25
46,2007-08,20,38,71,223,University of Colorado,183,,19,76,5,23
60,2009-10,22,41,141,493,Northern Illinois University,369,789,20,132,12,25
103,2010-11,23,48,178,579,Northern Illinois University,388,831,31,119,7,26
