salary,season,team
2631840,2007-08,Minnesota Timberwolves
2815560,2008-09,Minnesota Timberwolves
3575761,2009-10,Washington Wizards
4250000,2010-11,Los Angeles Clippers
4250000,2011-12,Los Angeles Clippers
2500000,2012-13,Utah Jazz
3000000,2013-14,Denver Nuggets
3135000,2014-15,Denver Nuggets
3270000,2015-16,Oklahoma City Thunder
2500000,2016-17,Brooklyn Nets
