turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2002-03,18,236,151,450,University of North Carolina,379,1240,56,143,9,35
,2003-04,19,213,113,346,University of North Carolina,269,1039,64,119,7,30
,2004-05,20,249,150,464,University of North Carolina,330,1142,72,155,11,36
