turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2004-05,18,153,120,383,University of California, Los Angeles,292,997,41,101,3,29
,2005-06,19,189,172,498,University of California, Los Angeles,420,1125,41,95,9,37
