off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
4,35,.401,15,2016-17,22,TOR,39,107,111,294,PG,38,regular,16,3,37
0,4,.778,1,2016-17,22,TOR,6,14,9,29,PG,1,playoffs,1,0,7
