turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2004-05,20,13,97,249,University of Wyoming,170,659,7,178,81,28
,2005-06,21,21,121,334,University of Wyoming,235,900,18,329,163,30
