turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2004-05,19,144,193,584,University of Memphis,420,1334,63,138,3,38
,2005-06,20,110,153,470,University of Memphis,362,928,45,97,3,35
