turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2005-06,19,51,102,283,University of Memphis,192,768,26,113,15,34
,2006-07,20,61,194,538,University of Memphis,357,930,39,120,16,35
83,2007-08,21,71,259,724,University of Memphis,479,1147,49,165,18,40
