turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2004-05,18,11,23,52,Mississippi State University,41,195,5,41,10,22
,2005-06,19,3,20,56,Mississippi State University,37,118,3,30,5,6
34,2007-08,21,20,68,170,University of Alabama at Birmingham,130,299,14,82,22,12
