salary,season,team
473604,2012-13,Detroit Pistons
788872,2013-14,Milwaukee Bucks
915243,2014-15,Milwaukee Bucks
15000000,2015-16,Milwaukee Bucks
15200000,2016-17,Milwaukee Bucks
